Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
1.739726287960803930e+01,3.337070077288662784e+00,2.176785821011984368e+00,1.430584413989852699e+00,7.682851875176329726e-01,5.578664109751111377e-01,2.032554987186185436e+00,6.892984006067086611e-01,1.369445126639970534e+00,3.440909181953475948e-01
2.224736622124238039e+01,4.267396580091405767e+00,2.783641983246991636e+00,1.829410499150354363e+00,9.824719007433740936e-01,7.133914359620822099e-01,2.599201694983094058e+00,8.814647488018867438e-01,1.751226469536539154e+00,4.400184513776756456e-01
2.030751255940626621e+01,3.895301977967534857e+00,2.540923000660797459e+00,1.669895497667178041e+00,8.968055034109850832e-01,6.511874440103424533e-01,2.372564938266728873e+00,8.046056454033855276e-01,1.598528705412392226e+00,4.016511500220020237e-01
2.895300885335909413e+01,5.553644855551851833e+00,3.622667518664664410e+00,2.380818378750561237e+00,1.278601581756626526e+00,9.284168002592118052e-01,3.382634552698479347e+00,1.147149573670288580e+00,2.279068675927821364e+00,5.726456782203208640e-01
2.078811308129204249e+01,3.987488756532237222e+00,2.601056850959637234e+00,1.709415485421750036e+00,9.180294318319830449e-01,6.665985400035774333e-01,2.428714402372845527e+00,8.236475586836015106e-01,1.636359716365762162e+00,4.111566840824591451e-01
1.756370454515010238e+01,3.368996220242192585e+00,2.197611387659152538e+00,1.444270983780212347e+00,7.756354625066725905e-01,5.632035847153267216e-01,2.052000680437715552e+00,6.958929996908517213e-01,1.382546769658400843e+00,3.473828765866563972e-01
1.477615145733401114e+01,2.834299465782719629e+00,1.848826289746500651e+00,1.215049293667495256e+00,6.525335836876527962e-01,4.738169813591562862e-01,1.726325603277848453e+00,5.854471267776977239e-01,1.163121391207951882e+00,2.922493933403237376e-01
1.969129350829237879e+01,3.777101421319183139e+00,2.463820245912264006e+00,1.619223539886943009e+00,8.695924887825804417e-01,6.314275592055701436e-01,2.300570905975087399e+00,7.801903790884722190e-01,1.550022329304242330e+00,3.894632914735300933e-01
2.343492805484486752e+01,4.495189715555838461e+00,2.932232470086788556e+00,1.927064219828006131e+00,1.034916137077097176e+00,7.514721882337158654e-01,2.737946780585611251e+00,9.285172350572536981e-01,1.844706735763751215e+00,4.635065853770186650e-01
2.188490411073433961e+01,4.197870616639702845e+00,2.738289884571009303e+00,1.799605083807549688e+00,9.664651143617002393e-01,7.017686055143914636e-01,2.556854563973037564e+00,8.671036073520683729e-01,1.722694856589039647e+00,4.328495121440260607e-01
2.180713815471760597e+01,4.182953876767975920e+00,2.728559628059620046e+00,1.793210355775535225e+00,9.630308711411283973e-01,6.992749365344307355e-01,2.547769020871864853e+00,8.640224359359133244e-01,1.716573421842517710e+00,4.313114219630988511e-01
2.550082325731406385e+01,4.891461077935199242e+00,3.190722062130761039e+00,2.096943671442951018e+00,1.126148688657451435e+00,8.177178700991700744e-01,2.979309207873217957e+00,1.010370240828192268e+00,2.007326001607371513e+00,5.043667932173110380e-01
2.124348168893777711e+01,4.074835655020064173e+00,2.658033625715341852e+00,1.746860642009101516e+00,9.381390869274877087e-01,6.812005410525941995e-01,2.481915974418022586e+00,8.416897561895448909e-01,1.672204568793451696e+00,4.201631699536254594e-01
2.431219427375753028e+01,4.663463246237555815e+00,3.041998051017351212e+00,1.999202198565299904e+00,1.073657325628671444e+00,7.796028982425963205e-01,2.840439445131763829e+00,9.632754729356721723e-01,1.913761733470545456e+00,4.808575526444754944e-01
1.571943792045805388e+01,3.015236723107971528e+00,1.966852476526016469e+00,1.292616145499952740e+00,6.941903099335704486e-01,5.040647184512494494e-01,1.836531537293784933e+00,6.228211582471819829e-01,1.237373246737755395e+00,3.109061387987165914e-01
1.859750972881453990e+01,3.567296399300603049e+00,2.326963486380796198e+00,1.529281228959974648e+00,8.212896102243180119e-01,5.963539251711430511e-01,2.172782087051916555e+00,7.368534809211542136e-01,1.463923908146308683e+00,3.678299421592047258e-01
1.567236383302632241e+01,3.006207168880321579e+00,1.960962457689858995e+00,1.288745223030788534e+00,6.921114585452811108e-01,5.025552251253624370e-01,1.831031783002622371e+00,6.209560319108576865e-01,1.233667756967869344e+00,3.099750862486870262e-01
1.979958218200572873e+01,3.797872901020260983e+00,2.477369575548002967e+00,1.628128164131457334e+00,8.743746539177301713e-01,6.348999797910250820e-01,2.313222475669411971e+00,7.844808936430303081e-01,1.558546394124856738e+00,3.916050737427316797e-01
1.950340382146073281e+01,3.741061208781385261e+00,2.440311053170864053e+00,1.603773290075183988e+00,8.612950419785041500e-01,6.254026260895184652e-01,2.278619400002378281e+00,7.727459861675975983e-01,1.535232381152162429e+00,3.857471244357187912e-01
2.252449147032843868e+01,4.320553584315915963e+00,2.818316536194169775e+00,1.852198627651319152e+00,9.947101031222962408e-01,7.222778262619858891e-01,2.631578759754892971e+00,8.924447513623273709e-01,1.773040695398161670e+00,4.454995596458564688e-01
2.139174721839566828e+01,4.103275327701405573e+00,2.676584952122386785e+00,1.759052580306650349e+00,9.446866807007286981e-01,6.859548727749106289e-01,2.499238115458994436e+00,8.475641970730142249e-01,1.683875456804392767e+00,4.230956325209229707e-01
2.021409836471124422e+01,3.877383658513031683e+00,2.529234800286948026e+00,1.662214008233988904e+00,8.926802141292899950e-01,6.481919934104822811e-01,2.361651181969816715e+00,8.009044738200832292e-01,1.591175501947607707e+00,3.998035619130261842e-01
1.931887066585644774e+01,3.705664832000959752e+00,2.417221837389866845e+00,1.588599049270827956e+00,8.531458238493212498e-01,6.194853246188635199e-01,2.257060043894450807e+00,7.654345826498616390e-01,1.520706646133121343e+00,3.820973443876291009e-01
1.646498935124012775e+01,3.158245274968093597e+00,2.060137598133501058e+00,1.353923160522116698e+00,7.271148064343296857e-01,5.279718183074725291e-01,1.923635715078907849e+00,6.523607135418539871e-01,1.296060166663573598e+00,3.256519915316976044e-01
2.980134833841884046e+01,5.716369781338517697e+00,3.728813719665466042e+00,2.450577699713698099e+00,1.316065329063778488e+00,9.556199360107258123e-01,3.481747652449719510e+00,1.180761703019016062e+00,2.345846673224916579e+00,5.894245194883761529e-01
1.970246354334857841e+01,3.779244010645232077e+00,2.465217866566662863e+00,1.620142056676951992e+00,8.700857716936405417e-01,6.317857412604366285e-01,2.301875922207677672e+00,7.806329479771669799e-01,1.550901591184571604e+00,3.896842174689214566e-01
2.009914662678498942e+01,3.855334097750478417e+00,2.514851772626208959e+00,1.652761477351611052e+00,8.876037996301066046e-01,6.445059127944656741e-01,2.348221153934682892e+00,7.963499614437483665e-01,1.582126946528788158e+00,3.975299945521766909e-01
2.505313302077732729e+01,4.805587012423885085e+00,3.134706022950198179e+00,2.060129910616493643e+00,1.106378120165864010e+00,8.033620862489362358e-01,2.927004714385687212e+00,9.926322687030640912e-01,1.972085560802850024e+00,4.955121736358836793e-01
1.630071853649460678e+01,3.126735535519272080e+00,2.039583653365368843e+00,1.340415100727043507e+00,7.198603989689825733e-01,5.227042557900689612e-01,1.904443646414387903e+00,6.458521259178103824e-01,1.283129404608692514e+00,3.224029692073446807e-01
2.023583282415690121e+01,3.881552671464325588e+00,2.531954266186617453e+00,1.664001242188239527e+00,8.936400354164866222e-01,6.488889378073878778e-01,2.364190459800230570e+00,8.017656166468382084e-01,1.592886354383073133e+00,4.002334358626750133e-01
1.863040621226160809e+01,3.573606464930978888e+00,2.331079570573135307e+00,1.531986320951750580e+00,8.227423606442375581e-01,5.974087947377707541e-01,2.176625445168301809e+00,7.381568752299352276e-01,1.466513391862910298e+00,3.684805836579870819e-01
2.201465255807003985e+01,4.222758420208283070e+00,2.754524310780073204e+00,1.810274354472845459e+00,9.721949703098031748e-01,7.059291623298893370e-01,2.572013319435712209e+00,8.722443813835129012e-01,1.732908151641403993e+00,4.354157355026725407e-01
2.077916169849606831e+01,3.985771739787388412e+00,2.599936833214111509e+00,1.708679409361958168e+00,9.176341274178609897e-01,6.663115019891371338e-01,2.427668595462293410e+00,8.232928952007774193e-01,1.635655098194991552e+00,4.109796395929493640e-01
2.508114085926715831e+01,4.810959358660229057e+00,3.138210428564102372e+00,2.062433007229471205e+00,1.107614981825944200e+00,8.042601949023273633e-01,2.930276922904737624e+00,9.937419696030903582e-01,1.974290229329908053e+00,4.960661253080129729e-01
3.293458380956665366e+01,6.317373882283757958e+00,4.120851397930406890e+00,2.708225000981885788e+00,1.454432980236612716e+00,1.056091305508622513e+00,3.847809453491702225e+00,1.304903886414882308e+00,2.592482829514091591e+00,6.513950649500525047e-01
1.781545119158406010e+01,3.417285207233200506e+00,2.229110511069369416e+00,1.464972218862701459e+00,7.867529136138322610e-01,5.712761763116602776e-01,2.081412715265131386e+00,7.058674745232363934e-01,1.402363290250904004e+00,3.523620353959190932e-01
2.514090475953735293e+01,4.822423019620797113e+00,3.145688226170357371e+00,2.067347418469758225e+00,1.110254231439151251e+00,8.061766039823259344e-01,2.937259251929049686e+00,9.961098800701181366e-01,1.978994611998628805e+00,4.972481627044249008e-01
1.865835987634514481e+01,3.578968419659678268e+00,2.334577197759863942e+00,1.534284962779982608e+00,8.239768298938454638e-01,5.983051662166523066e-01,2.179891324389435336e+00,7.392644296813003502e-01,1.468713795990607807e+00,3.690334638442549497e-01
2.052844941244812915e+01,3.937681159472028902e+00,2.568567131370821155e+00,1.688063230179176921e+00,9.065623549768587752e-01,6.582720785365624439e-01,2.398377406906828657e+00,8.133594028473419835e-01,1.615919998444354411e+00,4.060209388303019917e-01
2.089465850397403557e+01,4.007925853124074678e+00,2.614388060989218499e+00,1.718176761383699125e+00,9.227346127912433582e-01,6.700150609223420872e-01,2.441162304766041569e+00,8.278690037439475624e-01,1.644746559219569360e+00,4.132639875458751777e-01
1.672912405848385120e+01,3.208910487882108420e+00,2.093186744401172028e+00,1.375643071176542609e+00,7.387793300142154740e-01,5.364416495771220372e-01,1.954495070381659261e+00,6.628260167626972565e-01,1.316851827404377451e+00,3.308761669995112231e-01
2.551962500328601280e+01,4.895067550074982066e+00,3.193074580128863804e+00,2.098489747106082604e+00,1.126978997599132670e+00,8.183207731315619293e-01,2.981505851265201290e+00,1.011115186370302066e+00,2.008806002201246166e+00,5.047386626360773620e-01
2.631675459737197187e+01,5.047969609126091939e+00,3.292813280976410795e+00,2.164038056694833401e+00,1.162181251189611464e+00,8.438817955068704801e-01,3.074636003008336615e+00,1.042698324366323703e+00,2.071552955298164189e+00,5.205046515647853145e-01
2.342793967573433989e+01,4.493849233953653766e+00,2.931358067908416132e+00,1.926489562406102696e+00,1.034607521394703022e+00,7.512480965475750727e-01,2.737130315092633825e+00,9.282403479068408458e-01,1.844156637637266893e+00,4.633683660604813737e-01
2.373512605176775381e+01,4.552772437603890943e+00,2.969793938676418499e+00,1.951749630313596828e+00,1.048173261255444411e+00,7.610984369306635910e-01,2.773019477941015332e+00,9.404114048801877068e-01,1.868337158937674491e+00,4.694440368667398000e-01
1.795652799837165858e+01,3.444345969250089290e+00,2.246762367847877861e+00,1.476573025401203720e+00,7.929830442790558598e-01,5.757999920646933445e-01,2.097894984297723919e+00,7.114570904274357677e-01,1.413468309866584782e+00,3.551523161613212021e-01
1.775588882135778945e+01,3.405860202921317192e+00,2.221657929368923590e+00,1.460074379524660015e+00,7.841225638228935813e-01,5.693662295609994706e-01,2.074453931375400018e+00,7.035075488948528966e-01,1.397674771246393943e+00,3.511839839516845974e-01
1.740387496641963594e+01,3.338338380078596845e+00,2.177613140626477595e+00,1.431128128734067140e+00,7.685771856549884484e-01,5.580784363473877407e-01,2.033327489741191929e+00,6.895603786486251829e-01,1.369965604494660649e+00,3.442216950329416991e-01
1.888365318592937214e+01,3.622183238406143424e+00,2.362766418401384350e+00,1.552810928588383987e+00,8.339260681043729750e-01,6.055294963256016016e-01,2.206212766052069174e+00,7.481907946525296893e-01,1.486448012402107111e+00,3.734894166165138030e-01
2.356080827732808558e+01,4.519335532439686887e+00,2.947982895044066520e+00,1.937415404698883403e+00,1.040475167311021965e+00,7.555087052660457436e-01,2.752653604053586722e+00,9.335047458298481038e-01,1.854615539143509073e+00,4.659963012384519265e-01
2.365819673988256611e+01,4.538016179304237951e+00,2.960168365016312642e+00,1.945423699888592317e+00,1.044775965300539289e+00,7.586315960593631447e-01,2.764031681549416586e+00,9.373633822108061731e-01,1.862281581575535361e+00,4.679224942110995489e-01
2.200078744062923519e+01,4.220098871470645996e+00,2.752789475176296019e+00,1.809134219898446139e+00,9.715826691434256146e-01,7.054845588679553581e-01,2.570393431652372662e+00,8.716950304113337822e-01,1.731816743318094876e+00,4.351415049513434607e-01
1.739745923899894109e+01,3.337107742124350018e+00,2.176810389953713454e+00,1.430600560707074864e+00,7.682938589973077326e-01,5.578727075005714964e-01,2.032577928223635588e+00,6.893061805784793661e-01,1.369460583290409872e+00,3.440948018800156216e-01
2.361524217684121751e+01,4.529776814985824629e+00,2.954793790612097126e+00,1.941891527683002439e+00,1.042879037332655301e+00,7.572542007711097201e-01,2.759013219051247745e+00,9.356614758932402243e-01,1.858900364804196625e+00,4.670729194739779988e-01
2.538251296969711035e+01,4.868767294242092092e+00,3.175918804954812380e+00,2.087214965574060166e+00,1.120923956345473815e+00,8.139240931130404810e-01,2.965486794152428995e+00,1.005682659075014529e+00,1.998013074169900261e+00,5.020267989446608459e-01
2.426686788801446681e+01,4.654768928825583352e+00,3.036326708663900753e+00,1.995474990358167000e+00,1.071655654962941240e+00,7.781494472996552947e-01,2.835143878120404359e+00,9.614795924334237354e-01,1.910193816005964607e+00,4.799610669273405850e-01
1.550159903863037592e+01,2.973451781462395527e+00,1.939595971148759590e+00,1.274703160494194520e+00,6.845702687045688295e-01,4.970794244991483257e-01,1.811081010465171559e+00,6.141901457785610141e-01,1.220225813996408393e+00,3.065976230634859800e-01
2.195596483636813900e+01,4.211501187311881722e+00,2.747181167128553980e+00,1.805448437859391797e+00,9.696032461067055630e-01,7.040472623493745363e-01,2.565156722380343091e+00,8.699191102771143269e-01,1.728288481579828950e+00,4.342549832517612063e-01
1.827004926786987582e+01,3.504484305623817963e+00,2.285990875156882929e+00,1.502354014324707387e+00,8.068285410674925773e-01,5.858534692461148108e-01,2.134524264680357053e+00,7.238791427420337987e-01,1.438147489435433135e+00,3.613532813500383578e-01
2.178340932090875626e+01,4.178402311282046533e+00,2.725590621420949322e+00,1.791259123559064914e+00,9.619829757532984971e-01,6.985140398666519479e-01,2.544996736528514880e+00,8.630822738365135915e-01,1.714705579984562744e+00,4.308421023770528380e-01
2.165981664443526000e+01,4.154695281889786429e+00,2.710126419518029461e+00,1.781096044581076843e+00,9.565249664516426442e-01,6.945508760446063024e-01,2.530557171369080649e+00,8.581853981147732346e-01,1.704976843363389172e+00,4.283976306331766515e-01
2.513253824502863765e+01,4.820818189860425207e+00,3.144641388499404666e+00,2.066659436380943404e+00,1.109884755550175184e+00,8.059083205486821111e-01,2.936281776282005485e+00,9.957783897023855246e-01,1.978336032393307908e+00,4.970826860039049278e-01
1.962754317585532959e+01,3.764873099642085386e+00,2.455843656681298448e+00,1.613981322613902147e+00,8.667771932703123294e-01,6.293833198673917106e-01,2.293122834572914215e+00,7.776645218607520782e-01,1.545004150141132238e+00,3.882024086222837234e-01
2.275809002318308671e+01,4.365361480030529151e+00,2.847544928107414108e+00,1.871407537188240822e+00,1.005026111406228218e+00,7.297684750606971971e-01,2.658870518630406465e+00,9.017001790684574525e-01,1.791428668380504297e+00,4.501197772684272236e-01
